filepath,digits,indexnum,errornumrandomgroup1,errornumrandomgroup2,errornumrandomgroup3
hsf_4/f2502_59/d2502_59/d2502_59_00074.png,2,18606,1,8,10
hsf_4/f2502_59/d2502_59/d2502_59_00004.png,4,18609,5,0,0
hsf_4/f2502_59/d2502_59/d2502_59_00007.png,3,18612,9,10,10
hsf_4/f2502_59/d2502_59/d2502_59_00040.png,9,18613,4,0,0
hsf_4/f2502_59/d2502_59/d2502_59_00058.png,6,18623,0,0,3
hsf_4/f2502_59/d2502_59/d2502_59_00022.png,5,18631,0,2,0
hsf_4/f2502_59/d2502_59/d2502_59_00088.png,2,18632,0,0,3
hsf_4/f2502_59/d2502_59/d2502_59_00111.png,2,18633,2,1,0
hsf_4/f2502_59/d2502_59/d2502_59_00033.png,2,18634,3,1,3
hsf_4/f2502_59/d2502_59/d2502_59_00108.png,6,18648,0,0,1
hsf_4/f2502_59/d2502_59/d2502_59_00072.png,8,18658,1,4,9
hsf_4/f2502_59/d2502_59/d2502_59_00090.png,2,18659,0,0,3
hsf_4/f2502_59/d2502_59/d2502_59_00010.png,2,18662,0,0,1
hsf_4/f2502_59/d2502_59/d2502_59_00013.png,5,18663,0,1,3
hsf_4/f2502_59/d2502_59/d2502_59_00079.png,2,18664,6,8,10
hsf_4/f2502_59/d2502_59/d2502_59_00014.png,6,18675,3,2,2
hsf_4/f2502_59/d2502_59/d2502_59_00039.png,8,18677,1,1,4
hsf_4/f2502_59/d2502_59/d2502_59_00027.png,5,18679,1,2,6
hsf_4/f2502_59/d2502_59/d2502_59_00049.png,9,18686,1,0,0
hsf_4/f2502_59/d2502_59/d2502_59_00063.png,8,18695,0,0,1
hsf_4/f2428_96/d2428_96/d2428_96_00066.png,2,18720,0,0,2
hsf_4/f2428_96/d2428_96/d2428_96_00089.png,0,18722,0,1,5
hsf_4/f2428_96/d2428_96/d2428_96_00008.png,2,18725,1,0,0
hsf_4/f2428_96/d2428_96/d2428_96_00027.png,7,18744,1,0,0
hsf_4/f2428_96/d2428_96/d2428_96_00045.png,9,18761,0,2,1
hsf_4/f2428_96/d2428_96/d2428_96_00096.png,6,18778,2,2,4
hsf_4/f2428_96/d2428_96/d2428_96_00073.png,2,18779,2,0,0
hsf_4/f2428_96/d2428_96/d2428_96_00065.png,7,18801,1,0,0
hsf_4/f2428_96/d2428_96/d2428_96_00033.png,8,18804,0,1,4
hsf_4/f2304_67/d2304_67/d2304_67_00083.png,9,18825,1,6,10
hsf_4/f2304_67/d2304_67/d2304_67_00070.png,4,18826,2,2,1
hsf_4/f2304_67/d2304_67/d2304_67_00064.png,7,18827,1,7,10
hsf_4/f2304_67/d2304_67/d2304_67_00102.png,5,18829,0,0,1
hsf_4/f2304_67/d2304_67/d2304_67_00062.png,7,18834,0,2,4
hsf_4/f2304_67/d2304_67/d2304_67_00096.png,1,18837,9,10,10
hsf_4/f2304_67/d2304_67/d2304_67_00093.png,7,18842,1,1,6
hsf_4/f2304_67/d2304_67/d2304_67_00013.png,1,18843,7,10,10
hsf_4/f2304_67/d2304_67/d2304_67_00092.png,5,18845,2,5,8
hsf_4/f2304_67/d2304_67/d2304_67_00043.png,5,18846,2,3,5
hsf_4/f2304_67/d2304_67/d2304_67_00040.png,9,18853,0,6,10
hsf_4/f2304_67/d2304_67/d2304_67_00030.png,8,18858,0,0,1
hsf_4/f2304_67/d2304_67/d2304_67_00078.png,7,18862,0,1,8
hsf_4/f2304_67/d2304_67/d2304_67_00009.png,9,18872,9,10,10
hsf_4/f2304_67/d2304_67/d2304_67_00004.png,9,18878,4,10,10
hsf_4/f2304_67/d2304_67/d2304_67_00061.png,5,18882,3,2,4
hsf_4/f2304_67/d2304_67/d2304_67_00099.png,1,18886,6,10,10
hsf_4/f2304_67/d2304_67/d2304_67_00085.png,0,18889,1,0,0
hsf_4/f2304_67/d2304_67/d2304_67_00080.png,1,18901,9,10,10
hsf_4/f2304_67/d2304_67/d2304_67_00086.png,5,18906,10,10,10
hsf_4/f2304_67/d2304_67/d2304_67_00031.png,9,18909,4,7,10
hsf_4/f2304_67/d2304_67/d2304_67_00045.png,5,18915,0,1,1
hsf_4/f2304_67/d2304_67/d2304_67_00088.png,9,18918,3,10,10
hsf_4/f2304_67/d2304_67/d2304_67_00011.png,1,18924,6,10,10
hsf_4/f2304_67/d2304_67/d2304_67_00100.png,9,18926,0,0,2
hsf_4/f2174_61/d2174_61/d2174_61_00067.png,4,18953,0,0,2
hsf_4/f2174_61/d2174_61/d2174_61_00112.png,3,18959,0,1,0
hsf_4/f2174_61/d2174_61/d2174_61_00079.png,2,18980,0,1,0
hsf_4/f2174_61/d2174_61/d2174_61_00078.png,5,19017,2,0,0
hsf_4/f2174_61/d2174_61/d2174_61_00041.png,5,19025,1,0,0
hsf_4/f2174_61/d2174_61/d2174_61_00030.png,5,19044,1,0,0
hsf_4/f2411_88/d2411_88/d2411_88_00078.png,9,19054,2,3,1
hsf_4/f2411_88/d2411_88/d2411_88_00003.png,9,19055,1,0,0
hsf_4/f2411_88/d2411_88/d2411_88_00071.png,9,19068,1,1,2
hsf_4/f2411_88/d2411_88/d2411_88_00035.png,9,19087,3,9,10
hsf_4/f2411_88/d2411_88/d2411_88_00045.png,9,19089,0,0,1
hsf_4/f2411_88/d2411_88/d2411_88_00052.png,3,19093,8,2,0
hsf_4/f2411_88/d2411_88/d2411_88_00090.png,7,19094,1,0,0
hsf_4/f2411_88/d2411_88/d2411_88_00094.png,6,19098,7,10,9
hsf_4/f2411_88/d2411_88/d2411_88_00004.png,8,19101,1,0,1
hsf_4/f2411_88/d2411_88/d2411_88_00023.png,0,19103,1,3,3
hsf_4/f2411_88/d2411_88/d2411_88_00117.png,0,19104,3,3,0
hsf_4/f2411_88/d2411_88/d2411_88_00031.png,5,19114,2,1,0
hsf_4/f2411_88/d2411_88/d2411_88_00008.png,8,19118,9,10,10
hsf_4/f2411_88/d2411_88/d2411_88_00030.png,4,19120,5,4,1
hsf_4/f2411_88/d2411_88/d2411_88_00110.png,9,19127,1,0,3
hsf_4/f2411_88/d2411_88/d2411_88_00109.png,2,19129,1,1,1
hsf_4/f2411_88/d2411_88/d2411_88_00101.png,8,19161,0,4,8
hsf_4/f2426_87/d2426_87/d2426_87_00048.png,8,19201,8,10,10
hsf_4/f2397_92/d2397_92/d2397_92_00008.png,5,19274,0,1,1
hsf_4/f2397_92/d2397_92/d2397_92_00076.png,8,19290,0,1,3
hsf_4/f2397_92/d2397_92/d2397_92_00017.png,9,19299,0,2,0
hsf_4/f2397_92/d2397_92/d2397_92_00030.png,5,19302,5,10,10
hsf_4/f2397_92/d2397_92/d2397_92_00015.png,5,19308,0,1,5
hsf_4/f2397_92/d2397_92/d2397_92_00061.png,7,19336,2,7,9
hsf_4/f2397_92/d2397_92/d2397_92_00111.png,5,19347,0,1,4
hsf_4/f2397_92/d2397_92/d2397_92_00075.png,5,19353,1,5,7
hsf_4/f2397_92/d2397_92/d2397_92_00120.png,2,19371,1,0,0
hsf_4/f2397_92/d2397_92/d2397_92_00107.png,9,19377,4,8,9
hsf_4/f2397_92/d2397_92/d2397_92_00021.png,8,19388,8,8,8
hsf_4/f2397_92/d2397_92/d2397_92_00080.png,8,19393,0,1,2
hsf_4/f2215_69/d2215_69/d2215_69_00026.png,5,19436,9,6,1
hsf_4/f2215_69/d2215_69/d2215_69_00059.png,3,19440,2,10,10
hsf_4/f2215_69/d2215_69/d2215_69_00073.png,2,19456,5,6,10
hsf_4/f2421_86/d2421_86/d2421_86_00013.png,7,19498,0,2,0
hsf_4/f2421_86/d2421_86/d2421_86_00071.png,7,19499,8,10,10
hsf_4/f2421_86/d2421_86/d2421_86_00026.png,7,19531,7,10,10
hsf_4/f2421_86/d2421_86/d2421_86_00057.png,9,19534,2,8,5
hsf_4/f2421_86/d2421_86/d2421_86_00040.png,9,19557,1,3,1
hsf_4/f2421_86/d2421_86/d2421_86_00039.png,3,19563,3,1,0
hsf_4/f2248_68/d2248_68/d2248_68_00054.png,3,19566,3,10,10
hsf_4/f2248_68/d2248_68/d2248_68_00058.png,3,19567,4,5,6
hsf_4/f2248_68/d2248_68/d2248_68_00008.png,0,19568,1,0,0
hsf_4/f2248_68/d2248_68/d2248_68_00069.png,2,19570,0,2,0
hsf_4/f2248_68/d2248_68/d2248_68_00041.png,3,19574,6,10,10
hsf_4/f2248_68/d2248_68/d2248_68_00088.png,0,19577,0,5,10
hsf_4/f2248_68/d2248_68/d2248_68_00085.png,9,19580,5,1,1
hsf_4/f2248_68/d2248_68/d2248_68_00074.png,2,19582,0,1,1
hsf_4/f2248_68/d2248_68/d2248_68_00086.png,8,19584,3,2,1
hsf_4/f2248_68/d2248_68/d2248_68_00062.png,7,19588,1,0,0
hsf_4/f2248_68/d2248_68/d2248_68_00037.png,2,19589,4,4,7
hsf_4/f2248_68/d2248_68/d2248_68_00096.png,4,19591,2,4,2
hsf_4/f2248_68/d2248_68/d2248_68_00068.png,7,19592,1,7,10
hsf_4/f2248_68/d2248_68/d2248_68_00039.png,3,19594,5,9,9
hsf_4/f2248_68/d2248_68/d2248_68_00066.png,3,19595,4,7,8
hsf_4/f2248_68/d2248_68/d2248_68_00014.png,2,19600,2,6,10
hsf_4/f2248_68/d2248_68/d2248_68_00030.png,4,19606,1,0,0
hsf_4/f2248_68/d2248_68/d2248_68_00079.png,2,19611,1,0,0
hsf_4/f2248_68/d2248_68/d2248_68_00025.png,3,19612,9,10,10
hsf_4/f2248_68/d2248_68/d2248_68_00035.png,8,19613,2,0,0
hsf_4/f2248_68/d2248_68/d2248_68_00092.png,5,19615,9,10,8
hsf_4/f2248_68/d2248_68/d2248_68_00056.png,1,19616,1,0,0
hsf_4/f2248_68/d2248_68/d2248_68_00082.png,1,19620,2,3,6
hsf_4/f2248_68/d2248_68/d2248_68_00007.png,9,19621,7,10,10
hsf_4/f2248_68/d2248_68/d2248_68_00077.png,3,19622,2,2,3
hsf_4/f2248_68/d2248_68/d2248_68_00073.png,1,19623,4,10,10
hsf_4/f2248_68/d2248_68/d2248_68_00043.png,7,19625,8,10,10
hsf_4/f2248_68/d2248_68/d2248_68_00011.png,3,19631,2,4,8
hsf_4/f2248_68/d2248_68/d2248_68_00031.png,3,19634,8,10,10
hsf_4/f2248_68/d2248_68/d2248_68_00001.png,2,19635,2,2,4
hsf_4/f2248_68/d2248_68/d2248_68_00093.png,1,19636,6,10,10
hsf_4/f2248_68/d2248_68/d2248_68_00044.png,7,19644,9,10,10
hsf_4/f2248_68/d2248_68/d2248_68_00038.png,2,19647,2,5,9
hsf_4/f2248_68/d2248_68/d2248_68_00094.png,3,19648,7,9,10
hsf_4/f2248_68/d2248_68/d2248_68_00004.png,5,19649,1,4,6
hsf_4/f2248_68/d2248_68/d2248_68_00024.png,3,19652,4,10,10
hsf_4/f2248_68/d2248_68/d2248_68_00075.png,9,19653,7,10,10
hsf_4/f2248_68/d2248_68/d2248_68_00036.png,7,19655,7,9,10
hsf_4/f2248_68/d2248_68/d2248_68_00045.png,5,19656,8,10,9
hsf_4/f2248_68/d2248_68/d2248_68_00002.png,2,19659,7,10,10
hsf_4/f2248_68/d2248_68/d2248_68_00023.png,2,19660,3,6,9
hsf_4/f2248_68/d2248_68/d2248_68_00087.png,5,19661,4,7,9
hsf_4/f2223_83/d2223_83/d2223_83_00006.png,5,19803,4,5,7
hsf_4/f2223_83/d2223_83/d2223_83_00010.png,8,19813,1,1,2
hsf_4/f2223_83/d2223_83/d2223_83_00049.png,7,19832,3,4,6
hsf_4/f2223_83/d2223_83/d2223_83_00038.png,7,19838,0,2,0
hsf_4/f2223_83/d2223_83/d2223_83_00004.png,7,19851,1,2,6
hsf_4/f2223_83/d2223_83/d2223_83_00054.png,0,19855,0,4,10
hsf_4/f2223_83/d2223_83/d2223_83_00074.png,5,19875,1,5,5
hsf_4/f2223_83/d2223_83/d2223_83_00100.png,7,19878,1,3,9
hsf_4/f2223_83/d2223_83/d2223_83_00069.png,7,19891,0,0,1
hsf_4/f2223_83/d2223_83/d2223_83_00055.png,2,19912,3,10,10
hsf_4/f2153_90/d2153_90/d2153_90_00041.png,4,19915,1,0,0
hsf_4/f2153_90/d2153_90/d2153_90_00045.png,9,19923,0,0,2
hsf_4/f2153_90/d2153_90/d2153_90_00018.png,9,19925,1,1,2
hsf_4/f2153_90/d2153_90/d2153_90_00027.png,9,19926,4,9,7
hsf_4/f2153_90/d2153_90/d2153_90_00081.png,9,19928,1,8,9
hsf_4/f2153_90/d2153_90/d2153_90_00078.png,2,19931,9,10,10
hsf_4/f2153_90/d2153_90/d2153_90_00073.png,2,19932,1,0,0
hsf_4/f2153_90/d2153_90/d2153_90_00050.png,5,19933,1,0,0
hsf_4/f2153_90/d2153_90/d2153_90_00077.png,8,19936,1,2,0
hsf_4/f2153_90/d2153_90/d2153_90_00008.png,9,19937,0,6,10
hsf_4/f2153_90/d2153_90/d2153_90_00003.png,9,19941,7,10,10
hsf_4/f2153_90/d2153_90/d2153_90_00020.png,3,19942,1,7,10
hsf_4/f2153_90/d2153_90/d2153_90_00084.png,9,19946,7,10,10
hsf_4/f2153_90/d2153_90/d2153_90_00031.png,6,19947,0,4,5
hsf_4/f2153_90/d2153_90/d2153_90_00061.png,3,19949,9,10,10
hsf_4/f2153_90/d2153_90/d2153_90_00007.png,5,19955,4,8,8
hsf_4/f2153_90/d2153_90/d2153_90_00063.png,2,19959,0,1,0
hsf_4/f2153_90/d2153_90/d2153_90_00070.png,3,19964,1,0,0
hsf_4/f2153_90/d2153_90/d2153_90_00040.png,8,19976,4,2,2
hsf_4/f2153_90/d2153_90/d2153_90_00083.png,2,19990,0,1,0
hsf_4/f2153_90/d2153_90/d2153_90_00028.png,2,19992,1,0,2
hsf_4/f2153_90/d2153_90/d2153_90_00052.png,3,19993,9,10,10
hsf_4/f2153_90/d2153_90/d2153_90_00030.png,5,19996,1,1,1
hsf_4/f2292_70/d2292_70/d2292_70_00065.png,4,19999,6,2,2
hsf_4/f2292_70/d2292_70/d2292_70_00011.png,4,20002,1,1,1
hsf_4/f2292_70/d2292_70/d2292_70_00067.png,0,20017,0,1,0
hsf_4/f2292_70/d2292_70/d2292_70_00005.png,7,20020,1,0,3
hsf_4/f2292_70/d2292_70/d2292_70_00012.png,4,20021,2,4,3
hsf_4/f2292_70/d2292_70/d2292_70_00076.png,4,20026,1,0,0
hsf_4/f2292_70/d2292_70/d2292_70_00088.png,7,20028,4,10,10
hsf_4/f2292_70/d2292_70/d2292_70_00058.png,4,20057,4,1,1
hsf_4/f2292_70/d2292_70/d2292_70_00042.png,2,20070,1,1,2
hsf_4/f2292_70/d2292_70/d2292_70_00112.png,1,20073,0,0,2
hsf_4/f2292_70/d2292_70/d2292_70_00036.png,7,20076,1,0,0
hsf_4/f2292_70/d2292_70/d2292_70_00120.png,8,20080,1,6,10
hsf_4/f2292_70/d2292_70/d2292_70_00103.png,4,20107,6,3,0
hsf_4/f2292_70/d2292_70/d2292_70_00013.png,1,20111,1,8,10
hsf_4/f2292_70/d2292_70/d2292_70_00001.png,1,20120,0,0,3
hsf_4/f2511_52/d2511_52/d2511_52_00103.png,3,20126,3,7,9
hsf_4/f2511_52/d2511_52/d2511_52_00050.png,7,20131,4,6,5
hsf_4/f2511_52/d2511_52/d2511_52_00062.png,4,20135,0,0,1
hsf_4/f2511_52/d2511_52/d2511_52_00067.png,3,20155,0,0,1
hsf_4/f2511_52/d2511_52/d2511_52_00065.png,3,20157,5,3,3
hsf_4/f2511_52/d2511_52/d2511_52_00047.png,3,20159,5,9,8
hsf_4/f2511_52/d2511_52/d2511_52_00019.png,3,20190,1,0,2
hsf_4/f2511_52/d2511_52/d2511_52_00034.png,3,20194,3,5,3
hsf_4/f2511_52/d2511_52/d2511_52_00048.png,4,20196,1,0,0
hsf_4/f2511_52/d2511_52/d2511_52_00094.png,7,20224,2,1,0
hsf_4/f2511_52/d2511_52/d2511_52_00086.png,3,20229,8,10,10
hsf_4/f2511_52/d2511_52/d2511_52_00036.png,7,20232,0,2,0
hsf_4/f2511_52/d2511_52/d2511_52_00041.png,8,20242,9,10,10
hsf_4/f2511_52/d2511_52/d2511_52_00074.png,7,20243,0,3,4
hsf_4/f2511_52/d2511_52/d2511_52_00020.png,7,20244,1,5,8
hsf_4/f2511_52/d2511_52/d2511_52_00092.png,3,20249,3,8,8
hsf_4/f2242_91/d2242_91/d2242_91_00030.png,8,20252,3,7,8
hsf_4/f2242_91/d2242_91/d2242_91_00126.png,5,20260,1,0,0
hsf_4/f2242_91/d2242_91/d2242_91_00011.png,4,20271,1,0,0
hsf_4/f2242_91/d2242_91/d2242_91_00059.png,9,20301,1,1,2
hsf_4/f2242_91/d2242_91/d2242_91_00034.png,8,20324,3,8,10
hsf_4/f2242_91/d2242_91/d2242_91_00074.png,9,20345,1,2,1
hsf_4/f2242_91/d2242_91/d2242_91_00079.png,4,20360,0,1,0
hsf_4/f2178_93/d2178_93/d2178_93_00008.png,5,20445,0,1,2
hsf_4/f2178_93/d2178_93/d2178_93_00101.png,5,20477,1,1,0
hsf_4/f2178_93/d2178_93/d2178_93_00048.png,5,20506,1,0,2
hsf_4/f2238_86/d2238_86/d2238_86_00046.png,9,20510,1,4,5
hsf_4/f2238_86/d2238_86/d2238_86_00005.png,9,20519,1,0,0
hsf_4/f2238_86/d2238_86/d2238_86_00028.png,6,20534,1,0,0
hsf_4/f2238_86/d2238_86/d2238_86_00080.png,2,20545,6,10,7
hsf_4/f2238_86/d2238_86/d2238_86_00085.png,8,20556,6,10,10
hsf_4/f2238_86/d2238_86/d2238_86_00013.png,3,20564,2,1,1
hsf_4/f2238_86/d2238_86/d2238_86_00027.png,9,20568,1,0,0
hsf_4/f2238_86/d2238_86/d2238_86_00047.png,6,20572,3,1,2
hsf_4/f2238_86/d2238_86/d2238_86_00011.png,8,20579,4,10,10
hsf_4/f2238_86/d2238_86/d2238_86_00089.png,5,20583,0,0,3
hsf_4/f2238_86/d2238_86/d2238_86_00061.png,9,20587,5,2,4
hsf_4/f2238_86/d2238_86/d2238_86_00067.png,2,20592,0,0,5
hsf_4/f2238_86/d2238_86/d2238_86_00025.png,6,20598,9,10,10
hsf_4/f2238_86/d2238_86/d2238_86_00020.png,5,20605,2,7,10
hsf_4/f2238_86/d2238_86/d2238_86_00051.png,6,20606,4,3,4
hsf_4/f2238_86/d2238_86/d2238_86_00076.png,8,20609,5,5,1
hsf_4/f2238_86/d2238_86/d2238_86_00115.png,8,20611,1,0,0
hsf_4/f2238_86/d2238_86/d2238_86_00104.png,5,20617,1,0,0
hsf_4/f2238_86/d2238_86/d2238_86_00106.png,8,20618,1,0,0
hsf_4/f2238_86/d2238_86/d2238_86_00004.png,4,20624,3,6,6
hsf_4/f2279_94/d2279_94/d2279_94_00008.png,9,20631,3,2,3
hsf_4/f2279_94/d2279_94/d2279_94_00020.png,3,20637,0,1,2
hsf_4/f2279_94/d2279_94/d2279_94_00061.png,4,20673,1,0,0
hsf_4/f2279_94/d2279_94/d2279_94_00038.png,6,20676,3,2,1
hsf_4/f2279_94/d2279_94/d2279_94_00028.png,4,20709,6,9,10
hsf_4/f2279_94/d2279_94/d2279_94_00034.png,9,20726,4,7,9
hsf_4/f2279_94/d2279_94/d2279_94_00069.png,6,20736,1,0,0
hsf_4/f2317_76/d2317_76/d2317_76_00031.png,1,20767,3,6,10
hsf_4/f2317_76/d2317_76/d2317_76_00086.png,0,20786,4,2,1
hsf_4/f2317_76/d2317_76/d2317_76_00074.png,5,20792,3,4,4
hsf_4/f2317_76/d2317_76/d2317_76_00094.png,8,20794,2,2,3
hsf_4/f2317_76/d2317_76/d2317_76_00071.png,8,20807,8,10,10
hsf_4/f2317_76/d2317_76/d2317_76_00090.png,6,20812,2,6,7
hsf_4/f2317_76/d2317_76/d2317_76_00042.png,8,20813,1,0,2
hsf_4/f2317_76/d2317_76/d2317_76_00091.png,1,20814,7,6,2
hsf_4/f2317_76/d2317_76/d2317_76_00039.png,5,20818,9,10,10
hsf_4/f2317_76/d2317_76/d2317_76_00053.png,3,20825,0,1,0
hsf_4/f2317_76/d2317_76/d2317_76_00066.png,8,20828,6,7,6
hsf_4/f2317_76/d2317_76/d2317_76_00025.png,6,20835,0,0,1
hsf_4/f2317_76/d2317_76/d2317_76_00075.png,5,20836,7,8,10
hsf_4/f2317_76/d2317_76/d2317_76_00023.png,2,20843,1,0,0
hsf_4/f2317_76/d2317_76/d2317_76_00062.png,6,20845,7,10,10
hsf_4/f2317_76/d2317_76/d2317_76_00028.png,3,20847,1,4,9
hsf_4/f2136_68/d2136_68/d2136_68_00071.png,9,20877,1,2,2
hsf_4/f2136_68/d2136_68/d2136_68_00013.png,9,20883,1,0,0
hsf_4/f2136_68/d2136_68/d2136_68_00038.png,1,20895,1,4,7
hsf_4/f2136_68/d2136_68/d2136_68_00035.png,4,20897,0,1,2
hsf_4/f2136_68/d2136_68/d2136_68_00017.png,2,20899,1,6,5
hsf_4/f2136_68/d2136_68/d2136_68_00069.png,1,20904,0,7,10
hsf_4/f2136_68/d2136_68/d2136_68_00084.png,9,20908,2,3,10
hsf_4/f2136_68/d2136_68/d2136_68_00007.png,2,20910,0,2,0
hsf_4/f2136_68/d2136_68/d2136_68_00067.png,4,20918,1,0,0
hsf_4/f2136_68/d2136_68/d2136_68_00037.png,4,20925,3,3,7
hsf_4/f2136_68/d2136_68/d2136_68_00006.png,1,20927,0,0,3
hsf_4/f2136_68/d2136_68/d2136_68_00063.png,2,20956,2,2,1
hsf_4/f2136_68/d2136_68/d2136_68_00060.png,1,20957,2,1,0
hsf_4/f2253_73/d2253_73/d2253_73_00044.png,3,20991,1,0,0
hsf_4/f2253_73/d2253_73/d2253_73_00068.png,1,21020,3,3,4
hsf_4/f2253_73/d2253_73/d2253_73_00108.png,1,21055,2,6,10
hsf_4/f2253_73/d2253_73/d2253_73_00017.png,1,21061,3,3,4
hsf_4/f2253_73/d2253_73/d2253_73_00096.png,2,21075,3,4,6
hsf_4/f2253_73/d2253_73/d2253_73_00087.png,2,21081,8,10,10
hsf_4/f2165_54/d2165_54/d2165_54_00099.png,2,21090,5,6,8
hsf_4/f2165_54/d2165_54/d2165_54_00081.png,3,21114,3,0,0
hsf_4/f2165_54/d2165_54/d2165_54_00015.png,8,21119,1,3,6
hsf_4/f2165_54/d2165_54/d2165_54_00079.png,8,21163,1,0,0
hsf_4/f2165_54/d2165_54/d2165_54_00108.png,2,21185,1,2,4
hsf_4/f2165_54/d2165_54/d2165_54_00023.png,5,21188,0,1,0
hsf_4/f2165_54/d2165_54/d2165_54_00049.png,5,21189,8,7,2
hsf_4/f2515_57/d2515_57/d2515_57_00028.png,8,21194,0,5,6
hsf_4/f2515_57/d2515_57/d2515_57_00089.png,0,21198,0,4,8
hsf_4/f2515_57/d2515_57/d2515_57_00067.png,0,21203,0,8,5
hsf_4/f2515_57/d2515_57/d2515_57_00105.png,8,21224,3,8,10
hsf_4/f2515_57/d2515_57/d2515_57_00053.png,5,21231,2,7,9
hsf_4/f2515_57/d2515_57/d2515_57_00030.png,8,21240,3,5,5
hsf_4/f2515_57/d2515_57/d2515_57_00119.png,5,21248,0,1,2
hsf_4/f2515_57/d2515_57/d2515_57_00002.png,1,21262,2,9,10
hsf_4/f2515_57/d2515_57/d2515_57_00120.png,8,21266,5,10,10
hsf_4/f2515_57/d2515_57/d2515_57_00020.png,9,21267,0,3,4
hsf_4/f2515_57/d2515_57/d2515_57_00066.png,5,21269,3,1,4
hsf_4/f2515_57/d2515_57/d2515_57_00116.png,9,21271,1,0,0
hsf_4/f2515_57/d2515_57/d2515_57_00013.png,8,21272,0,0,3
hsf_4/f2515_57/d2515_57/d2515_57_00094.png,3,21282,0,1,5
hsf_4/f2515_57/d2515_57/d2515_57_00113.png,0,21291,1,0,0
hsf_4/f2515_57/d2515_57/d2515_57_00068.png,2,21298,0,1,1
hsf_4/f2515_57/d2515_57/d2515_57_00069.png,0,21300,2,5,3
hsf_4/f2515_57/d2515_57/d2515_57_00118.png,5,21306,2,1,2
hsf_4/f2515_57/d2515_57/d2515_57_00055.png,9,21307,1,0,1
hsf_4/f2515_57/d2515_57/d2515_57_00110.png,7,21316,2,0,0
hsf_4/f2588_72/d2588_72/d2588_72_00089.png,6,21368,0,0,4
hsf_4/f2356_86/d2356_86/d2356_86_00112.png,7,21433,2,0,0
hsf_4/f2356_86/d2356_86/d2356_86_00110.png,7,21451,8,9,10
hsf_4/f2356_86/d2356_86/d2356_86_00006.png,0,21465,0,4,10
hsf_4/f2356_86/d2356_86/d2356_86_00021.png,4,21474,5,2,0
hsf_4/f2356_86/d2356_86/d2356_86_00119.png,6,21481,0,0,1
hsf_4/f2356_86/d2356_86/d2356_86_00075.png,7,21485,0,2,3
hsf_4/f2356_86/d2356_86/d2356_86_00004.png,9,21514,1,3,4
hsf_4/f2356_86/d2356_86/d2356_86_00086.png,8,21520,0,1,2
hsf_4/f2356_86/d2356_86/d2356_86_00027.png,0,21523,0,4,9
hsf_4/f2356_86/d2356_86/d2356_86_00104.png,9,21539,6,10,10
hsf_4/f2356_86/d2356_86/d2356_86_00003.png,4,21544,1,1,0
hsf_4/f2356_86/d2356_86/d2356_86_00084.png,2,21551,0,0,1
hsf_4/f2474_84/d2474_84/d2474_84_00073.png,2,21555,2,10,10
hsf_4/f2474_84/d2474_84/d2474_84_00052.png,9,21565,0,2,9
hsf_4/f2474_84/d2474_84/d2474_84_00040.png,8,21566,1,2,2
hsf_4/f2474_84/d2474_84/d2474_84_00112.png,9,21567,0,1,3
hsf_4/f2474_84/d2474_84/d2474_84_00116.png,8,21575,0,1,1
hsf_4/f2474_84/d2474_84/d2474_84_00009.png,9,21590,0,4,10
hsf_4/f2474_84/d2474_84/d2474_84_00121.png,7,21605,0,0,1
hsf_4/f2474_84/d2474_84/d2474_84_00027.png,9,21606,0,0,2
hsf_4/f2474_84/d2474_84/d2474_84_00094.png,3,21609,0,1,0
hsf_4/f2474_84/d2474_84/d2474_84_00069.png,2,21616,0,1,0
hsf_4/f2474_84/d2474_84/d2474_84_00129.png,9,21627,0,0,1
hsf_4/f2474_84/d2474_84/d2474_84_00118.png,6,21631,6,10,10
hsf_4/f2474_84/d2474_84/d2474_84_00095.png,9,21633,0,0,6
hsf_4/f2474_84/d2474_84/d2474_84_00030.png,9,21638,0,1,1
hsf_4/f2474_84/d2474_84/d2474_84_00119.png,9,21641,0,3,10
hsf_4/f2474_84/d2474_84/d2474_84_00097.png,7,21645,4,3,7
hsf_4/f2474_84/d2474_84/d2474_84_00098.png,1,21647,0,3,7
hsf_4/f2474_84/d2474_84/d2474_84_00114.png,6,21655,2,1,3
hsf_4/f2474_84/d2474_84/d2474_84_00022.png,9,21656,0,1,8
hsf_4/f2474_84/d2474_84/d2474_84_00101.png,2,21662,1,0,0
hsf_4/f2293_68/d2293_68/d2293_68_00054.png,3,21714,1,1,0
hsf_4/f2293_68/d2293_68/d2293_68_00096.png,2,21731,0,3,9
hsf_4/f2293_68/d2293_68/d2293_68_00020.png,0,21747,1,0,0
hsf_4/f2293_68/d2293_68/d2293_68_00110.png,5,21793,8,8,9
hsf_4/f2331_93/d2331_93/d2331_93_00053.png,8,21808,4,2,3
hsf_4/f2331_93/d2331_93/d2331_93_00025.png,9,21813,1,9,10
hsf_4/f2331_93/d2331_93/d2331_93_00060.png,6,21818,5,9,10
hsf_4/f2331_93/d2331_93/d2331_93_00079.png,6,21822,2,3,5
hsf_4/f2331_93/d2331_93/d2331_93_00059.png,4,21833,8,10,10
hsf_4/f2331_93/d2331_93/d2331_93_00075.png,2,21835,0,0,1
hsf_4/f2331_93/d2331_93/d2331_93_00024.png,8,21838,3,4,7
